n,m,s,r,w,z,independent_groups,dependent_failures,C_t1,C_t4,effective_t4,bytes_equal,syndrome,status
5,1,2,12,8,1,11,3,169,169,4,PASS,PASS,PASS
5,1,2,12,8,2,10,4,174,174,4,PASS,PASS,PASS
5,1,2,13,8,1,12,3,183,183,4,PASS,PASS,PASS
5,1,2,13,8,2,11,4,188,188,4,PASS,PASS,PASS
5,1,2,14,8,1,13,3,197,197,4,PASS,PASS,PASS
5,1,2,14,8,2,12,4,202,202,4,PASS,PASS,PASS
5,1,2,15,8,1,14,3,211,211,4,PASS,PASS,PASS
5,1,2,15,8,2,13,4,216,216,4,PASS,PASS,PASS
5,1,2,16,8,1,15,3,225,225,4,PASS,PASS,PASS
5,1,2,16,8,2,14,4,230,230,4,PASS,PASS,PASS
5,1,2,17,8,1,16,3,239,239,4,PASS,PASS,PASS
5,1,2,17,8,2,15,4,244,244,4,PASS,PASS,PASS
5,1,2,18,8,1,17,3,253,253,4,PASS,PASS,PASS
5,1,2,18,8,2,16,4,258,258,4,PASS,PASS,PASS
5,1,2,19,8,1,18,3,267,267,4,PASS,PASS,PASS
5,1,2,19,8,2,17,4,272,272,4,PASS,PASS,PASS
5,1,2,20,8,1,19,3,281,281,4,PASS,PASS,PASS
5,1,2,20,8,2,18,4,286,286,4,PASS,PASS,PASS
5,1,2,21,8,1,20,3,295,295,4,PASS,PASS,PASS
5,1,2,21,8,2,19,4,300,300,4,PASS,PASS,PASS
5,1,2,22,8,1,21,3,309,309,4,PASS,PASS,PASS
5,1,2,22,8,2,20,4,314,314,4,PASS,PASS,PASS
5,1,2,23,8,1,22,3,323,323,4,PASS,PASS,PASS
5,1,2,23,8,2,21,4,328,328,4,PASS,PASS,PASS
5,1,2,24,8,1,23,3,337,337,4,PASS,PASS,PASS
5,1,2,24,8,2,22,4,342,342,4,PASS,PASS,PASS
5,1,3,4,8,1,3,4,77,77,3,PASS,PASS,PASS
5,1,3,4,8,2,2,5,83,83,2,PASS,PASS,PASS
5,1,3,4,8,3,1,6,91,91,1,PASS,PASS,PASS
5,1,3,5,8,1,4,4,95,95,4,PASS,PASS,PASS
5,1,3,5,8,2,3,5,102,102,3,PASS,PASS,PASS
5,1,3,5,8,3,2,6,110,110,2,PASS,PASS,PASS
5,1,3,6,8,1,5,4,115,115,4,PASS,PASS,PASS
5,1,3,6,8,2,4,5,121,121,4,PASS,PASS,PASS
5,1,3,6,8,3,3,6,129,129,3,PASS,PASS,PASS
5,1,3,7,16,1,6,4,134,134,4,PASS,PASS,PASS
5,1,3,7,16,2,5,5,140,140,4,PASS,PASS,PASS
5,1,3,7,16,3,4,6,148,148,4,PASS,PASS,PASS
5,1,3,8,16,1,7,4,153,153,4,PASS,PASS,PASS
5,1,3,8,16,2,6,5,159,159,4,PASS,PASS,PASS
5,1,3,8,16,3,5,6,167,167,4,PASS,PASS,PASS
5,1,3,9,16,1,8,4,172,172,4,PASS,PASS,PASS
5,1,3,9,16,2,7,5,178,178,4,PASS,PASS,PASS
5,1,3,9,16,3,6,6,186,186,4,PASS,PASS,PASS
5,1,3,10,16,1,9,4,191,191,4,PASS,PASS,PASS
5,1,3,10,16,2,8,5,197,197,4,PASS,PASS,PASS
5,1,3,10,16,3,7,6,205,205,4,PASS,PASS,PASS
5,1,3,11,16,1,10,4,210,210,4,PASS,PASS,PASS
5,1,3,11,16,2,9,5,216,216,4,PASS,PASS,PASS
5,1,3,11,16,3,8,6,224,224,4,PASS,PASS,PASS
5,1,3,12,16,1,11,4,229,229,4,PASS,PASS,PASS
5,1,3,12,16,2,10,5,235,235,4,PASS,PASS,PASS
5,1,3,12,16,3,9,6,243,243,4,PASS,PASS,PASS
5,1,3,13,16,1,12,4,248,248,4,PASS,PASS,PASS
5,1,3,13,16,2,11,5,254,254,4,PASS,PASS,PASS
5,1,3,13,16,3,10,6,262,262,4,PASS,PASS,PASS
5,1,3,14,16,1,13,4,267,267,4,PASS,PASS,PASS
5,1,3,14,16,2,12,5,273,273,4,PASS,PASS,PASS
5,1,3,14,16,3,11,6,281,281,4,PASS,PASS,PASS
5,1,3,15,16,1,14,4,286,286,4,PASS,PASS,PASS
5,1,3,15,16,2,13,5,292,292,4,PASS,PASS,PASS
5,1,3,15,16,3,12,6,300,300,4,PASS,PASS,PASS
5,1,3,16,16,1,15,4,305,305,4,PASS,PASS,PASS
5,1,3,16,16,2,14,5,311,311,4,PASS,PASS,PASS
5,1,3,16,16,3,13,6,319,319,4,PASS,PASS,PASS
5,1,3,17,16,1,16,4,324,324,4,PASS,PASS,PASS
5,1,3,17,16,2,15,5,330,330,4,PASS,PASS,PASS
5,1,3,17,16,3,14,6,338,338,4,PASS,PASS,PASS
5,1,3,18,16,1,17,4,343,343,4,PASS,PASS,PASS
5,1,3,18,16,2,16,5,349,349,4,PASS,PASS,PASS
5,1,3,18,16,3,15,6,357,357,4,PASS,PASS,PASS
5,1,3,19,16,1,18,4,362,362,4,PASS,PASS,PASS
5,1,3,19,16,2,17,5,368,368,4,PASS,PASS,PASS
5,1,3,19,16,3,16,6,376,376,4,PASS,PASS,PASS
5,1,3,20,16,1,19,4,381,381,4,PASS,PASS,PASS
5,1,3,20,16,2,18,5,387,387,4,PASS,PASS,PASS
5,1,3,20,16,3,17,6,395,395,4,PASS,PASS,PASS
5,1,3,21,16,1,20,4,400,400,4,PASS,PASS,PASS
5,1,3,21,16,2,19,5,406,406,4,PASS,PASS,PASS
5,1,3,21,16,3,18,6,414,414,4,PASS,PASS,PASS
5,1,3,22,16,1,21,4,419,419,4,PASS,PASS,PASS
5,1,3,22,16,2,20,5,425,425,4,PASS,PASS,PASS
5,1,3,22,16,3,19,6,433,433,4,PASS,PASS,PASS
5,1,3,23,16,1,22,4,438,438,4,PASS,PASS,PASS
5,1,3,23,16,2,21,5,444,444,4,PASS,PASS,PASS
5,1,3,23,16,3,20,6,452,452,4,PASS,PASS,PASS
5,1,3,24,16,1,23,4,457,457,4,PASS,PASS,PASS
5,1,3,24,16,2,22,5,463,463,4,PASS,PASS,PASS
5,1,3,24,16,3,21,6,471,471,4,PASS,PASS,PASS
5,2,1,4,8,1,3,3,48,48,3,PASS,PASS,PASS
5,2,1,5,8,1,4,3,59,59,4,PASS,PASS,PASS
5,2,1,6,8,1,5,3,70,70,4,PASS,PASS,PASS
5,2,1,7,8,1,6,3,81,81,4,PASS,PASS,PASS
5,2,1,8,8,1,7,3,92,92,4,PASS,PASS,PASS
5,2,1,9,8,1,8,3,103,103,4,PASS,PASS,PASS
5,2,1,10,8,1,9,3,114,114,4,PASS,PASS,PASS
5,2,1,11,8,1,10,3,125,125,4,PASS,PASS,PASS
5,2,1,12,8,1,11,3,136,136,4,PASS,PASS,PASS
5,2,1,13,8,1,12,3,147,147,4,PASS,PASS,PASS
5,2,1,14,8,1,13,3,158,158,4,PASS,PASS,PASS
5,2,1,15,8,1,14,3,169,169,4,PASS,PASS,PASS
5,2,1,16,8,1,15,3,180,180,4,PASS,PASS,PASS
5,2,1,17,8,1,16,3,191,191,4,PASS,PASS,PASS
5,2,1,18,8,1,17,3,202,202,4,PASS,PASS,PASS
5,2,1,19,8,1,18,3,213,213,4,PASS,PASS,PASS
5,2,1,20,8,1,19,3,224,224,4,PASS,PASS,PASS
5,2,1,21,8,1,20,3,235,235,4,PASS,PASS,PASS
5,2,1,22,8,1,21,3,246,246,4,PASS,PASS,PASS
5,2,1,23,8,1,22,3,257,257,4,PASS,PASS,PASS
5,2,1,24,8,1,23,3,268,268,4,PASS,PASS,PASS
5,2,2,4,8,1,3,4,68,68,3,PASS,PASS,PASS
5,2,2,4,8,2,2,6,84,84,2,PASS,PASS,PASS
5,2,2,5,8,1,4,4,84,84,4,PASS,PASS,PASS
5,2,2,5,8,2,3,6,100,100,3,PASS,PASS,PASS
5,2,2,6,8,1,5,4,100,100,4,PASS,PASS,PASS
5,2,2,6,8,2,4,6,116,116,4,PASS,PASS,PASS
5,2,2,7,8,1,6,4,116,116,4,PASS,PASS,PASS
5,2,2,7,8,2,5,6,132,132,4,PASS,PASS,PASS
5,2,2,8,8,1,7,4,132,132,4,PASS,PASS,PASS
5,2,2,8,8,2,6,6,148,148,4,PASS,PASS,PASS
5,2,2,9,8,1,8,4,148,148,4,PASS,PASS,PASS
5,2,2,9,8,2,7,6,164,164,4,PASS,PASS,PASS
5,2,2,10,8,1,9,4,164,164,4,PASS,PASS,PASS
5,2,2,10,8,2,8,6,180,180,4,PASS,PASS,PASS
5,2,2,11,8,1,10,4,180,180,4,PASS,PASS,PASS
5,2,2,11,8,2,9,6,196,196,4,PASS,PASS,PASS
5,2,2,12,8,1,11,4,196,196,4,PASS,PASS,PASS
5,2,2,12,8,2,10,6,212,212,4,PASS,PASS,PASS
5,2,2,13,8,1,12,4,212,212,4,PASS,PASS,PASS
5,2,2,13,8,2,11,6,228,228,4,PASS,PASS,PASS
5,2,2,14,8,1,13,4,228,228,4,PASS,PASS,PASS
5,2,2,14,8,2,12,6,244,244,4,PASS,PASS,PASS
5,2,2,15,8,1,14,4,244,244,4,PASS,PASS,PASS
5,2,2,15,8,2,13,6,260,260,4,PASS,PASS,PASS
5,2,2,16,8,1,15,4,260,260,4,PASS,PASS,PASS
5,2,2,16,8,2,14,6,276,276,4,PASS,PASS,PASS
5,2,2,17,8,1,16,4,276,276,4,PASS,PASS,PASS
5,2,2,17,8,2,15,6,292,292,4,PASS,PASS,PASS
5,2,2,18,8,1,17,4,292,292,4,PASS,PASS,PASS
5,2,2,18,8,2,16,6,308,308,4,PASS,PASS,PASS
5,2,2,19,8,1,18,4,308,308,4,PASS,PASS,PASS
5,2,2,19,8,2,17,6,324,324,4,PASS,PASS,PASS
5,2,2,20,8,1,19,4,324,324,4,PASS,PASS,PASS
5,2,2,20,8,2,18,6,340,340,4,PASS,PASS,PASS
5,2,2,21,8,1,20,4,340,340,4,PASS,PASS,PASS
5,2,2,21,8,2,19,6,356,356,4,PASS,PASS,PASS
5,2,2,22,8,1,21,4,356,356,4,PASS,PASS,PASS
5,2,2,22,8,2,20,6,372,372,4,PASS,PASS,PASS
5,2,2,23,8,1,22,4,372,372,4,PASS,PASS,PASS
5,2,2,23,8,2,21,6,388,388,4,PASS,PASS,PASS
5,2,2,24,8,1,23,4,388,388,4,PASS,PASS,PASS
5,2,2,24,8,2,22,6,404,404,4,PASS,PASS,PASS
5,2,3,4,8,1,3,5,88,88,3,PASS,PASS,PASS
5,2,3,4,8,2,2,7,106,106,2,PASS,PASS,PASS
5,2,3,4,8,3,1,9,132,132,1,PASS,PASS,PASS
5,2,3,5,8,1,4,5,109,109,4,PASS,PASS,PASS
5,2,3,5,8,2,3,7,127,127,3,PASS,PASS,PASS
5,2,3,5,8,3,2,9,152,152,2,PASS,PASS,PASS
5,2,3,6,8,1,5,5,129,129,4,PASS,PASS,PASS
5,2,3,6,8,2,4,7,148,148,4,PASS,PASS,PASS
5,2,3,6,8,3,3,9,173,173,3,PASS,PASS,PASS
5,2,3,7,16,1,6,5,151,151,4,PASS,PASS,PASS
5,2,3,7,16,2,5,7,169,169,4,PASS,PASS,PASS
5,2,3,7,16,3,4,9,195,195,4,PASS,PASS,PASS
5,2,3,8,16,1,7,5,172,172,4,PASS,PASS,PASS
5,2,3,8,16,2,6,7,190,190,4,PASS,PASS,PASS
5,2,3,8,16,3,5,9,216,216,4,PASS,PASS,PASS
5,2,3,9,16,1,8,5,193,193,4,PASS,PASS,PASS
5,2,3,9,16,2,7,7,211,211,4,PASS,PASS,PASS
5,2,3,9,16,3,6,9,237,237,4,PASS,PASS,PASS
5,2,3,10,16,1,9,5,214,214,4,PASS,PASS,PASS
5,2,3,10,16,2,8,7,232,232,4,PASS,PASS,PASS
5,2,3,10,16,3,7,9,258,258,4,PASS,PASS,PASS
5,2,3,11,16,1,10,5,235,235,4,PASS,PASS,PASS
5,2,3,11,16,2,9,7,253,253,4,PASS,PASS,PASS
5,2,3,11,16,3,8,9,279,279,4,PASS,PASS,PASS
5,2,3,12,16,1,11,5,256,256,4,PASS,PASS,PASS
5,2,3,12,16,2,10,7,274,274,4,PASS,PASS,PASS
5,2,3,12,16,3,9,9,300,300,4,PASS,PASS,PASS
5,2,3,13,16,1,12,5,277,277,4,PASS,PASS,PASS
5,2,3,13,16,2,11,7,295,295,4,PASS,PASS,PASS
5,2,3,13,16,3,10,9,321,321,4,PASS,PASS,PASS
5,2,3,14,16,1,13,5,298,298,4,PASS,PASS,PASS
5,2,3,14,16,2,12,7,316,316,4,PASS,PASS,PASS
5,2,3,14,16,3,11,9,342,342,4,PASS,PASS,PASS
5,2,3,15,16,1,14,5,319,319,4,PASS,PASS,PASS
5,2,3,15,16,2,13,7,337,337,4,PASS,PASS,PASS
5,2,3,15,16,3,12,9,363,363,4,PASS,PASS,PASS
5,2,3,16,16,1,15,5,340,340,4,PASS,PASS,PASS
5,2,3,16,16,2,14,7,358,358,4,PASS,PASS,PASS
5,2,3,16,16,3,13,9,384,384,4,PASS,PASS,PASS
5,2,3,17,16,1,16,5,361,361,4,PASS,PASS,PASS
5,2,3,17,16,2,15,7,379,379,4,PASS,PASS,PASS
5,2,3,17,16,3,14,9,405,405,4,PASS,PASS,PASS
5,2,3,18,16,1,17,5,382,382,4,PASS,PASS,PASS
5,2,3,18,16,2,16,7,400,400,4,PASS,PASS,PASS
5,2,3,18,16,3,15,9,426,426,4,PASS,PASS,PASS
5,2,3,19,16,1,18,5,403,403,4,PASS,PASS,PASS
5,2,3,19,16,2,17,7,421,421,4,PASS,PASS,PASS
5,2,3,19,16,3,16,9,447,447,4,PASS,PASS,PASS
5,2,3,20,16,1,19,5,424,424,4,PASS,PASS,PASS
5,2,3,20,16,2,18,7,442,442,4,PASS,PASS,PASS
5,2,3,20,16,3,17,9,468,468,4,PASS,PASS,PASS
5,2,3,21,16,1,20,5,445,445,4,PASS,PASS,PASS
5,2,3,21,16,2,19,7,463,463,4,PASS,PASS,PASS
5,2,3,21,16,3,18,9,489,489,4,PASS,PASS,PASS
5,2,3,22,16,1,21,5,466,466,4,PASS,PASS,PASS
5,2,3,22,16,2,20,7,484,484,4,PASS,PASS,PASS
5,2,3,22,16,3,19,9,510,510,4,PASS,PASS,PASS
5,2,3,23,16,1,22,5,487,487,4,PASS,PASS,PASS
5,2,3,23,16,2,21,7,505,505,4,PASS,PASS,PASS
5,2,3,23,16,3,20,9,531,531,4,PASS,PASS,PASS
5,2,3,24,16,1,23,5,508,508,4,PASS,PASS,PASS
5,2,3,24,16,2,22,7,526,526,4,PASS,PASS,PASS
5,2,3,24,16,3,21,9,552,552,4,PASS,PASS,PASS
5,3,1,4,8,1,3,4,53,53,3,PASS,PASS,PASS
5,3,1,5,8,1,4,4,64,64,4,PASS,PASS,PASS
5,3,1,6,8,1,5,4,75,75,4,PASS,PASS,PASS
5,3,1,7,8,1,6,4,86,86,4,PASS,PASS,PASS
5,3,1,8,8,1,7,4,97,97,4,PASS,PASS,PASS
5,3,1,9,8,1,8,4,108,108,4,PASS,PASS,PASS
5,3,1,10,8,1,9,4,119,119,4,PASS,PASS,PASS
5,3,1,11,8,1,10,4,130,130,4,PASS,PASS,PASS
5,3,1,12,8,1,11,4,141,141,4,PASS,PASS,PASS
5,3,1,13,8,1,12,4,152,152,4,PASS,PASS,PASS
5,3,1,14,8,1,13,4,163,163,4,PASS,PASS,PASS
5,3,1,15,8,1,14,4,174,174,4,PASS,PASS,PASS
5,3,1,16,8,1,15,4,185,185,4,PASS,PASS,PASS
5,3,1,17,8,1,16,4,196,196,4,PASS,PASS,PASS
5,3,1,18,8,1,17,4,207,207,4,PASS,PASS,PASS
5,3,1,19,8,1,18,4,218,218,4,PASS,PASS,PASS
5,3,1,20,8,1,19,4,229,229,4,PASS,PASS,PASS
5,3,1,21,8,1,20,4,240,240,4,PASS,PASS,PASS
5,3,1,22,8,1,21,4,251,251,4,PASS,PASS,PASS
5,3,1,23,8,1,22,4,262,262,4,PASS,PASS,PASS
5,3,1,24,8,1,23,4,273,273,4,PASS,PASS,PASS
5,3,2,4,8,1,3,5,73,73,3,PASS,PASS,PASS
5,3,2,4,8,2,2,8,105,105,2,PASS,PASS,PASS
5,3,2,5,8,1,4,5,89,89,4,PASS,PASS,PASS
5,3,2,5,8,2,3,8,122,122,3,PASS,PASS,PASS
5,3,2,6,8,1,5,5,105,105,4,PASS,PASS,PASS
5,3,2,6,8,2,4,8,138,138,4,PASS,PASS,PASS
5,3,2,7,8,1,6,5,121,121,4,PASS,PASS,PASS
5,3,2,7,8,2,5,8,154,154,4,PASS,PASS,PASS
5,3,2,8,8,1,7,5,137,137,4,PASS,PASS,PASS
5,3,2,8,8,2,6,8,169,169,4,PASS,PASS,PASS
5,3,2,9,8,1,8,5,153,153,4,PASS,PASS,PASS
5,3,2,9,8,2,7,8,186,186,4,PASS,PASS,PASS
5,3,2,10,8,1,9,5,169,169,4,PASS,PASS,PASS
5,3,2,10,8,2,8,8,202,202,4,PASS,PASS,PASS
5,3,2,11,8,1,10,5,185,185,4,PASS,PASS,PASS
5,3,2,11,8,2,9,8,218,218,4,PASS,PASS,PASS
5,3,2,12,8,1,11,5,201,201,4,PASS,PASS,PASS
5,3,2,12,8,2,10,8,234,234,4,PASS,PASS,PASS
5,3,2,13,8,1,12,5,217,217,4,PASS,PASS,PASS
5,3,2,13,8,2,11,8,250,250,4,PASS,PASS,PASS
5,3,2,14,8,1,13,5,233,233,4,PASS,PASS,PASS
5,3,2,14,8,2,12,8,266,266,4,PASS,PASS,PASS
5,3,2,15,8,1,14,5,249,249,4,PASS,PASS,PASS
5,3,2,15,8,2,13,8,282,282,4,PASS,PASS,PASS
5,3,2,16,8,1,15,5,265,265,4,PASS,PASS,PASS
5,3,2,16,8,2,14,8,297,297,4,PASS,PASS,PASS
5,3,2,17,8,1,16,5,281,281,4,PASS,PASS,PASS
5,3,2,17,8,2,15,8,314,314,4,PASS,PASS,PASS
5,3,2,18,8,1,17,5,297,297,4,PASS,PASS,PASS
5,3,2,18,8,2,16,8,330,330,4,PASS,PASS,PASS
5,3,2,19,8,1,18,5,313,313,4,PASS,PASS,PASS
5,3,2,19,8,2,17,8,346,346,4,PASS,PASS,PASS
5,3,2,20,8,1,19,5,329,329,4,PASS,PASS,PASS
5,3,2,20,8,2,18,8,362,362,4,PASS,PASS,PASS
5,3,2,21,8,1,20,5,345,345,4,PASS,PASS,PASS
5,3,2,21,8,2,19,8,378,378,4,PASS,PASS,PASS
5,3,2,22,8,1,21,5,361,361,4,PASS,PASS,PASS
5,3,2,22,8,2,20,8,394,394,4,PASS,PASS,PASS
5,3,2,23,8,1,22,5,377,377,4,PASS,PASS,PASS
5,3,2,23,8,2,21,8,410,410,4,PASS,PASS,PASS
5,3,2,24,8,1,23,5,393,393,4,PASS,PASS,PASS
5,3,2,24,8,2,22,8,426,426,4,PASS,PASS,PASS
5,3,3,4,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,4,8,2,2,9,127,127,2,PASS,PASS,PASS
5,3,3,4,8,3,1,12,183,183,1,PASS,PASS,PASS
5,3,3,5,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,5,8,2,3,9,150,150,3,PASS,PASS,PASS
5,3,3,5,8,3,2,12,204,204,2,PASS,PASS,PASS
5,3,3,6,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,6,8,2,4,9,170,170,4,PASS,PASS,PASS
5,3,3,6,8,3,3,12,225,225,3,PASS,PASS,PASS
5,3,3,7,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,7,8,2,5,9,192,192,4,PASS,PASS,PASS
5,3,3,7,8,3,4,12,246,246,4,PASS,PASS,PASS
5,3,3,8,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,8,8,2,6,9,213,213,4,PASS,PASS,PASS
5,3,3,8,8,3,5,12,266,266,4,PASS,PASS,PASS
5,3,3,9,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,9,8,2,7,9,234,234,4,PASS,PASS,PASS
5,3,3,9,8,3,6,12,288,288,4,PASS,PASS,PASS
5,3,3,10,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,10,8,2,8,9,255,255,4,PASS,PASS,PASS
5,3,3,10,8,3,7,12,309,309,4,PASS,PASS,PASS
5,3,3,11,8,1,,,,,,,INFEASIBLE,SKIP
5,3,3,11,8,2,9,9,276,276,4,PASS,PASS,PASS
5,3,3,11,8,3,8,12,328,328,4,PASS,PASS,PASS
5,3,3,12,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,12,16,2,10,9,297,297,4,PASS,PASS,PASS
5,3,3,12,16,3,9,12,351,351,4,PASS,PASS,PASS
5,3,3,13,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,13,16,2,11,9,318,318,4,PASS,PASS,PASS
5,3,3,13,16,3,10,12,372,372,4,PASS,PASS,PASS
5,3,3,14,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,14,16,2,12,9,339,339,4,PASS,PASS,PASS
5,3,3,14,16,3,11,12,393,393,4,PASS,PASS,PASS
5,3,3,15,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,15,16,2,13,9,360,360,4,PASS,PASS,PASS
5,3,3,15,16,3,12,12,414,414,4,PASS,PASS,PASS
5,3,3,16,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,16,16,2,14,9,381,381,4,PASS,PASS,PASS
5,3,3,16,16,3,13,12,435,435,4,PASS,PASS,PASS
5,3,3,17,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,17,16,2,15,9,402,402,4,PASS,PASS,PASS
5,3,3,17,16,3,14,12,456,456,4,PASS,PASS,PASS
5,3,3,18,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,18,16,2,16,9,423,423,4,PASS,PASS,PASS
5,3,3,18,16,3,15,12,477,477,4,PASS,PASS,PASS
5,3,3,19,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,19,16,2,17,9,444,444,4,PASS,PASS,PASS
5,3,3,19,16,3,16,12,498,498,4,PASS,PASS,PASS
5,3,3,20,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,20,16,2,18,9,465,465,4,PASS,PASS,PASS
5,3,3,20,16,3,17,12,519,519,4,PASS,PASS,PASS
5,3,3,21,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,21,16,2,19,9,486,486,4,PASS,PASS,PASS
5,3,3,21,16,3,18,12,540,540,4,PASS,PASS,PASS
5,3,3,22,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,22,16,2,20,9,507,507,4,PASS,PASS,PASS
5,3,3,22,16,3,19,12,561,561,4,PASS,PASS,PASS
5,3,3,23,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,23,16,2,21,9,528,528,4,PASS,PASS,PASS
5,3,3,23,16,3,20,12,582,582,4,PASS,PASS,PASS
5,3,3,24,16,1,,,,,,,INFEASIBLE,SKIP
5,3,3,24,16,2,22,9,549,549,4,PASS,PASS,PASS
5,3,3,24,16,3,21,12,603,603,4,PASS,PASS,PASS
6,1,1,4,8,1,3,2,45,45,3,PASS,PASS,PASS
6,1,1,5,8,1,4,2,56,56,4,PASS,PASS,PASS
6,1,1,6,8,1,5,2,67,67,4,PASS,PASS,PASS
6,1,1,7,8,1,6,2,78,78,4,PASS,PASS,PASS
6,1,1,8,8,1,7,2,89,89,4,PASS,PASS,PASS
6,1,1,9,8,1,8,2,100,100,4,PASS,PASS,PASS
6,1,1,10,8,1,9,2,111,111,4,PASS,PASS,PASS
6,1,1,11,8,1,10,2,122,122,4,PASS,PASS,PASS
6,1,1,12,8,1,11,2,133,133,4,PASS,PASS,PASS
6,1,1,13,8,1,12,2,144,144,4,PASS,PASS,PASS
6,1,1,14,8,1,13,2,155,155,4,PASS,PASS,PASS
6,1,1,15,8,1,14,2,166,166,4,PASS,PASS,PASS
6,1,1,16,8,1,15,2,177,177,4,PASS,PASS,PASS
6,1,1,17,8,1,16,2,188,188,4,PASS,PASS,PASS
6,1,1,18,8,1,17,2,199,199,4,PASS,PASS,PASS
6,1,1,19,8,1,18,2,210,210,4,PASS,PASS,PASS
6,1,1,20,8,1,19,2,221,221,4,PASS,PASS,PASS
6,1,1,21,8,1,20,2,232,232,4,PASS,PASS,PASS
6,1,1,22,8,1,21,2,243,243,4,PASS,PASS,PASS
6,1,1,23,8,1,22,2,254,254,4,PASS,PASS,PASS
6,1,1,24,8,1,23,2,265,265,4,PASS,PASS,PASS
6,1,2,4,8,1,3,3,69,69,3,PASS,PASS,PASS
6,1,2,4,8,2,2,4,74,74,2,PASS,PASS,PASS
6,1,2,5,8,1,4,3,86,86,4,PASS,PASS,PASS
6,1,2,5,8,2,3,4,91,91,3,PASS,PASS,PASS
6,1,2,6,8,1,5,3,103,103,4,PASS,PASS,PASS
6,1,2,6,8,2,4,4,108,108,4,PASS,PASS,PASS
6,1,2,7,8,1,6,3,120,120,4,PASS,PASS,PASS
6,1,2,7,8,2,5,4,125,125,4,PASS,PASS,PASS
6,1,2,8,8,1,7,3,137,137,4,PASS,PASS,PASS
6,1,2,8,8,2,6,4,142,142,4,PASS,PASS,PASS
6,1,2,9,8,1,8,3,154,154,4,PASS,PASS,PASS
6,1,2,9,8,2,7,4,159,159,4,PASS,PASS,PASS
6,1,2,10,8,1,9,3,171,171,4,PASS,PASS,PASS
6,1,2,10,8,2,8,4,176,176,4,PASS,PASS,PASS
6,1,2,11,8,1,10,3,188,188,4,PASS,PASS,PASS
6,1,2,11,8,2,9,4,193,193,4,PASS,PASS,PASS
6,1,2,12,8,1,11,3,205,205,4,PASS,PASS,PASS
6,1,2,12,8,2,10,4,210,210,4,PASS,PASS,PASS
6,1,2,13,8,1,12,3,222,222,4,PASS,PASS,PASS
6,1,2,13,8,2,11,4,227,227,4,PASS,PASS,PASS
6,1,2,14,8,1,13,3,239,239,4,PASS,PASS,PASS
6,1,2,14,8,2,12,4,244,244,4,PASS,PASS,PASS
6,1,2,15,8,1,14,3,256,256,4,PASS,PASS,PASS
6,1,2,15,8,2,13,4,261,261,4,PASS,PASS,PASS
6,1,2,16,8,1,15,3,273,273,4,PASS,PASS,PASS
6,1,2,16,8,2,14,4,278,278,4,PASS,PASS,PASS
6,1,2,17,8,1,16,3,290,290,4,PASS,PASS,PASS
6,1,2,17,8,2,15,4,295,295,4,PASS,PASS,PASS
6,1,2,18,8,1,17,3,307,307,4,PASS,PASS,PASS
6,1,2,18,8,2,16,4,312,312,4,PASS,PASS,PASS
6,1,2,19,8,1,18,3,324,324,4,PASS,PASS,PASS
6,1,2,19,8,2,17,4,329,329,4,PASS,PASS,PASS
6,1,2,20,8,1,19,3,341,341,4,PASS,PASS,PASS
6,1,2,20,8,2,18,4,346,346,4,PASS,PASS,PASS
6,1,2,21,8,1,20,3,358,358,4,PASS,PASS,PASS
6,1,2,21,8,2,19,4,363,363,4,PASS,PASS,PASS
6,1,2,22,16,1,21,3,375,375,4,PASS,PASS,PASS
6,1,2,22,16,2,20,4,380,380,4,PASS,PASS,PASS
6,1,2,23,16,1,22,3,392,392,4,PASS,PASS,PASS
6,1,2,23,16,2,21,4,397,397,4,PASS,PASS,PASS
6,1,2,24,16,1,23,3,409,409,4,PASS,PASS,PASS
6,1,2,24,16,2,22,4,414,414,4,PASS,PASS,PASS
6,1,3,4,8,1,3,4,93,93,3,PASS,PASS,PASS
6,1,3,4,8,2,2,5,99,99,2,PASS,PASS,PASS
6,1,3,4,8,3,1,6,107,107,1,PASS,PASS,PASS
6,1,3,5,16,1,4,4,116,116,4,PASS,PASS,PASS
6,1,3,5,16,2,3,5,122,122,3,PASS,PASS,PASS
6,1,3,5,16,3,2,6,130,130,2,PASS,PASS,PASS
6,1,3,6,16,1,5,4,139,139,4,PASS,PASS,PASS
