n,m,s,r,w,z,u_S,pred_u_S,u_Finv,pred_u_Finv,measured,C1,delta,count_status,roundtrip
16,2,2,22,16,1,1224,1224,268,268,1492,1492,0,MATCH,PASS
16,2,2,22,16,2,1224,1224,356,356,1580,1580,0,MATCH,PASS
16,2,2,23,16,1,1280,1280,280,280,1560,1560,0,MATCH,PASS
16,2,2,23,16,2,1280,1280,372,372,1652,1652,0,MATCH,PASS
16,2,2,24,16,1,1336,1336,292,292,1628,1628,0,MATCH,PASS
16,2,2,24,16,2,1336,1336,388,388,1724,1724,0,MATCH,PASS
16,2,3,4,16,1,265,265,67,67,332,332,0,MATCH,PASS
16,2,3,4,16,2,265,265,85,85,350,350,0,MATCH,PASS
16,2,3,4,16,3,265,265,103,103,368,368,0,MATCH,PASS
16,2,3,5,32,1,335,335,81,81,416,416,0,MATCH,PASS
16,2,3,5,32,2,335,335,103,103,438,438,0,MATCH,PASS
16,2,3,5,32,3,335,335,125,125,460,460,0,MATCH,PASS
16,2,3,6,32,1,405,405,95,95,500,500,0,MATCH,PASS
16,2,3,6,32,2,405,405,121,121,526,526,0,MATCH,PASS
16,2,3,6,32,3,405,405,147,147,552,552,0,MATCH,PASS
16,2,3,7,32,1,475,475,109,109,584,584,0,MATCH,PASS
16,2,3,7,32,2,475,475,139,139,614,614,0,MATCH,PASS
16,2,3,7,32,3,475,475,169,169,644,644,0,MATCH,PASS
16,2,3,8,32,1,545,545,123,123,668,668,0,MATCH,PASS
16,2,3,8,32,2,545,545,157,157,702,702,0,MATCH,PASS
16,2,3,8,32,3,545,545,191,191,736,736,0,MATCH,PASS
16,2,3,9,32,1,615,615,137,137,752,752,0,MATCH,PASS
16,2,3,9,32,2,615,615,175,175,790,790,0,MATCH,PASS
16,2,3,9,32,3,615,615,213,213,828,828,0,MATCH,PASS
16,2,3,10,32,1,685,685,151,151,836,836,0,MATCH,PASS
16,2,3,10,32,2,685,685,193,193,878,878,0,MATCH,PASS
16,2,3,10,32,3,685,685,235,235,920,920,0,MATCH,PASS
16,2,3,11,32,1,755,755,165,165,920,920,0,MATCH,PASS
16,2,3,11,32,2,755,755,211,211,966,966,0,MATCH,PASS
16,2,3,11,32,3,755,755,257,257,1012,1012,0,MATCH,PASS
16,2,3,12,32,1,825,825,179,179,1004,1004,0,MATCH,PASS
16,2,3,12,32,2,825,825,229,229,1054,1054,0,MATCH,PASS
16,2,3,12,32,3,825,825,279,279,1104,1104,0,MATCH,PASS
16,2,3,13,32,1,895,895,193,193,1088,1088,0,MATCH,PASS
16,2,3,13,32,2,895,895,247,247,1142,1142,0,MATCH,PASS
16,2,3,13,32,3,895,895,301,301,1196,1196,0,MATCH,PASS
16,2,3,14,32,1,965,965,207,207,1172,1172,0,MATCH,PASS
16,2,3,14,32,2,965,965,265,265,1230,1230,0,MATCH,PASS
16,2,3,14,32,3,965,965,323,323,1288,1288,0,MATCH,PASS
16,2,3,15,32,1,1035,1035,221,221,1256,1256,0,MATCH,PASS
16,2,3,15,32,2,1035,1035,283,283,1318,1318,0,MATCH,PASS
16,2,3,15,32,3,1035,1035,345,345,1380,1380,0,MATCH,PASS
16,2,3,16,32,1,1105,1105,235,235,1340,1340,0,MATCH,PASS
16,2,3,16,32,2,1105,1105,301,301,1406,1406,0,MATCH,PASS
16,2,3,16,32,3,1105,1105,367,367,1472,1472,0,MATCH,PASS
16,2,3,17,32,1,1175,1175,249,249,1424,1424,0,MATCH,PASS
16,2,3,17,32,2,1175,1175,319,319,1494,1494,0,MATCH,PASS
16,2,3,17,32,3,1175,1175,389,389,1564,1564,0,MATCH,PASS
16,2,3,18,32,1,1245,1245,263,263,1508,1508,0,MATCH,PASS
16,2,3,18,32,2,1245,1245,337,337,1582,1582,0,MATCH,PASS
16,2,3,18,32,3,1245,1245,411,411,1656,1656,0,MATCH,PASS
16,2,3,19,32,1,1315,1315,277,277,1592,1592,0,MATCH,PASS
16,2,3,19,32,2,1315,1315,355,355,1670,1670,0,MATCH,PASS
16,2,3,19,32,3,1315,1315,433,433,1748,1748,0,MATCH,PASS
16,2,3,20,32,1,1385,1385,291,291,1676,1676,0,MATCH,PASS
16,2,3,20,32,2,1385,1385,373,373,1758,1758,0,MATCH,PASS
16,2,3,20,32,3,1385,1385,455,455,1840,1840,0,MATCH,PASS
16,2,3,21,32,1,1455,1455,305,305,1760,1760,0,MATCH,PASS
16,2,3,21,32,2,1455,1455,391,391,1846,1846,0,MATCH,PASS
16,2,3,21,32,3,1455,1455,477,477,1932,1932,0,MATCH,PASS
16,2,3,22,32,1,1525,1525,319,319,1844,1844,0,MATCH,PASS
16,2,3,22,32,2,1525,1525,409,409,1934,1934,0,MATCH,PASS
16,2,3,22,32,3,1525,1525,499,499,2024,2024,0,MATCH,PASS
16,2,3,23,32,1,1595,1595,333,333,1928,1928,0,MATCH,PASS
16,2,3,23,32,2,1595,1595,427,427,2022,2022,0,MATCH,PASS
16,2,3,23,32,3,1595,1595,521,521,2116,2116,0,MATCH,PASS
16,2,3,24,32,1,1665,1665,347,347,2012,2012,0,MATCH,PASS
16,2,3,24,32,2,1665,1665,445,445,2110,2110,0,MATCH,PASS
16,2,3,24,32,3,1665,1665,543,543,2208,2208,0,MATCH,PASS
16,3,1,4,8,1,204,204,79,79,283,283,0,MATCH,PASS
16,3,1,5,8,1,256,256,100,100,356,356,0,MATCH,PASS
16,3,1,6,8,1,308,308,121,121,429,429,0,MATCH,PASS
16,3,1,7,8,1,360,360,142,142,502,502,0,MATCH,PASS
16,3,1,8,8,1,412,412,163,163,575,575,0,MATCH,PASS
16,3,1,9,8,1,464,464,184,184,648,648,0,MATCH,PASS
16,3,1,10,8,1,516,516,205,205,721,721,0,MATCH,PASS
16,3,1,11,8,1,568,568,226,226,794,794,0,MATCH,PASS
16,3,1,12,8,1,620,620,247,247,867,867,0,MATCH,PASS
16,3,1,13,8,1,672,672,268,268,940,940,0,MATCH,PASS
16,3,1,14,8,1,724,724,289,289,1013,1013,0,MATCH,PASS
16,3,1,15,8,1,776,776,310,310,1086,1086,0,MATCH,PASS
16,3,1,16,8,1,828,828,331,331,1159,1159,0,MATCH,PASS
16,3,1,17,8,1,880,880,352,352,1232,1232,0,MATCH,PASS
16,3,1,18,8,1,932,932,373,373,1305,1305,0,MATCH,PASS
16,3,1,19,8,1,984,984,394,394,1378,1378,0,MATCH,PASS
16,3,1,20,8,1,1036,1036,415,415,1451,1451,0,MATCH,PASS
16,3,1,21,8,1,1088,1088,436,436,1524,1524,0,MATCH,PASS
16,3,1,22,8,1,1140,1140,457,457,1597,1597,0,MATCH,PASS
16,3,1,23,8,1,1192,1192,478,478,1670,1670,0,MATCH,PASS
16,3,1,24,8,1,1244,1244,499,499,1743,1743,0,MATCH,PASS
16,3,2,4,8,1,250,250,96,97,346,347,-1,UNDER,PASS
16,3,2,4,8,2,250,250,130,130,380,380,0,MATCH,PASS
16,3,2,5,16,1,315,315,121,121,436,436,0,MATCH,PASS
16,3,2,5,16,2,315,315,163,163,478,478,0,MATCH,PASS
16,3,2,6,16,1,380,380,145,145,525,525,0,MATCH,PASS
16,3,2,6,16,2,380,380,196,196,576,576,0,MATCH,PASS
16,3,2,7,16,1,445,445,169,169,614,614,0,MATCH,PASS
16,3,2,7,16,2,445,445,229,229,674,674,0,MATCH,PASS
16,3,2,8,16,1,510,510,193,193,703,703,0,MATCH,PASS
16,3,2,8,16,2,510,510,262,262,772,772,0,MATCH,PASS
16,3,2,9,16,1,575,575,217,217,792,792,0,MATCH,PASS
16,3,2,9,16,2,575,575,295,295,870,870,0,MATCH,PASS
16,3,2,10,32,1,640,640,241,241,881,881,0,MATCH,PASS
16,3,2,10,32,2,640,640,328,328,968,968,0,MATCH,PASS
16,3,2,11,32,1,705,705,265,265,970,970,0,MATCH,PASS
16,3,2,11,32,2,705,705,361,361,1066,1066,0,MATCH,PASS
16,3,2,12,16,1,770,770,289,289,1059,1059,0,MATCH,PASS
16,3,2,12,16,2,770,770,394,394,1164,1164,0,MATCH,PASS
16,3,2,13,32,1,835,835,313,313,1148,1148,0,MATCH,PASS
16,3,2,13,32,2,835,835,427,427,1262,1262,0,MATCH,PASS
16,3,2,14,32,1,900,900,337,337,1237,1237,0,MATCH,PASS
16,3,2,14,32,2,900,900,460,460,1360,1360,0,MATCH,PASS
16,3,2,15,32,1,965,965,361,361,1326,1326,0,MATCH,PASS
16,3,2,15,32,2,965,965,493,493,1458,1458,0,MATCH,PASS
16,3,2,16,16,1,1030,1030,385,385,1415,1415,0,MATCH,PASS
16,3,2,16,16,2,1030,1030,526,526,1556,1556,0,MATCH,PASS
16,3,2,17,32,1,1095,1095,409,409,1504,1504,0,MATCH,PASS
16,3,2,17,32,2,1095,1095,559,559,1654,1654,0,MATCH,PASS
16,3,2,18,32,1,1160,1160,433,433,1593,1593,0,MATCH,PASS
16,3,2,18,32,2,1160,1160,592,592,1752,1752,0,MATCH,PASS
16,3,2,19,32,1,1225,1225,457,457,1682,1682,0,MATCH,PASS
16,3,2,19,32,2,1225,1225,625,625,1850,1850,0,MATCH,PASS
16,3,2,20,16,1,1290,1290,481,481,1771,1771,0,MATCH,PASS
16,3,2,20,16,2,1290,1290,658,658,1948,1948,0,MATCH,PASS
16,3,2,21,32,1,1355,1355,505,505,1860,1860,0,MATCH,PASS
16,3,2,21,32,2,1355,1355,691,691,2046,2046,0,MATCH,PASS
16,3,2,22,32,1,1420,1420,529,529,1949,1949,0,MATCH,PASS
16,3,2,22,32,2,1420,1420,724,724,2144,2144,0,MATCH,PASS
16,3,2,23,32,1,1485,1485,553,553,2038,2038,0,MATCH,PASS
16,3,2,23,32,2,1485,1485,757,757,2242,2242,0,MATCH,PASS
16,3,2,24,16,1,1550,1550,577,577,2127,2127,0,MATCH,PASS
16,3,2,24,16,2,1550,1550,790,790,2340,2340,0,MATCH,PASS
16,3,3,4,32,1,294,294,117,117,411,411,0,MATCH,PASS
16,3,3,4,32,2,294,294,153,153,447,447,0,MATCH,PASS
16,3,3,4,32,3,294,294,189,189,483,483,0,MATCH,PASS
16,3,3,5,32,1,372,372,144,144,516,516,0,MATCH,PASS
16,3,3,5,32,2,372,372,189,189,561,561,0,MATCH,PASS
16,3,3,5,32,3,372,372,234,234,606,606,0,MATCH,PASS
16,3,3,6,32,1,450,450,171,171,621,621,0,MATCH,PASS
16,3,3,6,32,2,450,450,225,225,675,675,0,MATCH,PASS
16,3,3,6,32,3,450,450,279,279,729,729,0,MATCH,PASS
16,3,3,7,32,1,528,528,198,198,726,726,0,MATCH,PASS
16,3,3,7,32,2,528,528,261,261,789,789,0,MATCH,PASS
16,3,3,7,32,3,528,528,324,324,852,852,0,MATCH,PASS
16,3,3,8,32,1,606,606,225,225,831,831,0,MATCH,PASS
16,3,3,8,32,2,606,606,297,297,903,903,0,MATCH,PASS
16,3,3,8,32,3,606,606,369,369,975,975,0,MATCH,PASS
16,3,3,9,32,1,684,684,252,252,936,936,0,MATCH,PASS
16,3,3,9,32,2,684,684,333,333,1017,1017,0,MATCH,PASS
16,3,3,9,32,3,684,684,414,414,1098,1098,0,MATCH,PASS
16,3,3,10,32,1,762,762,279,279,1041,1041,0,MATCH,PASS
16,3,3,10,32,2,762,762,369,369,1131,1131,0,MATCH,PASS
16,3,3,10,32,3,762,762,459,459,1221,1221,0,MATCH,PASS
16,3,3,11,32,1,840,840,306,306,1146,1146,0,MATCH,PASS
16,3,3,11,32,2,840,840,405,405,1245,1245,0,MATCH,PASS
16,3,3,11,32,3,840,840,504,504,1344,1344,0,MATCH,PASS
16,3,3,12,32,1,918,918,333,333,1251,1251,0,MATCH,PASS
16,3,3,12,32,2,918,918,441,441,1359,1359,0,MATCH,PASS
16,3,3,12,32,3,918,918,549,549,1467,1467,0,MATCH,PASS
16,3,3,13,32,1,996,996,360,360,1356,1356,0,MATCH,PASS
16,3,3,13,32,2,996,996,477,477,1473,1473,0,MATCH,PASS
16,3,3,13,32,3,996,996,594,594,1590,1590,0,MATCH,PASS
16,3,3,14,32,1,1074,1074,387,387,1461,1461,0,MATCH,PASS
16,3,3,14,32,2,1074,1074,513,513,1587,1587,0,MATCH,PASS
16,3,3,14,32,3,1074,1074,639,639,1713,1713,0,MATCH,PASS
16,3,3,15,32,1,1152,1152,414,414,1566,1566,0,MATCH,PASS
16,3,3,15,32,2,1152,1152,549,549,1701,1701,0,MATCH,PASS
16,3,3,15,32,3,1152,1152,684,684,1836,1836,0,MATCH,PASS
16,3,3,16,32,1,1230,1230,441,441,1671,1671,0,MATCH,PASS
16,3,3,16,32,2,1230,1230,585,585,1815,1815,0,MATCH,PASS
16,3,3,16,32,3,1230,1230,729,729,1959,1959,0,MATCH,PASS
16,3,3,17,32,1,1308,1308,468,468,1776,1776,0,MATCH,PASS
16,3,3,17,32,2,1308,1308,621,621,1929,1929,0,MATCH,PASS
16,3,3,17,32,3,1308,1308,774,774,2082,2082,0,MATCH,PASS
16,3,3,18,32,1,1386,1386,495,495,1881,1881,0,MATCH,PASS
16,3,3,18,32,2,1386,1386,657,657,2043,2043,0,MATCH,PASS
16,3,3,18,32,3,1386,1386,819,819,2205,2205,0,MATCH,PASS
16,3,3,19,32,1,1464,1464,522,522,1986,1986,0,MATCH,PASS
16,3,3,19,32,2,1464,1464,693,693,2157,2157,0,MATCH,PASS
16,3,3,19,32,3,1464,1464,864,864,2328,2328,0,MATCH,PASS
16,3,3,20,32,1,1542,1542,549,549,2091,2091,0,MATCH,PASS
16,3,3,20,32,2,1542,1542,729,729,2271,2271,0,MATCH,PASS
16,3,3,20,32,3,1542,1542,909,909,2451,2451,0,MATCH,PASS
16,3,3,21,32,1,1620,1620,576,576,2196,2196,0,MATCH,PASS
16,3,3,21,32,2,1620,1620,765,765,2385,2385,0,MATCH,PASS
16,3,3,21,32,3,1620,1620,954,954,2574,2574,0,MATCH,PASS
16,3,3,22,32,1,1698,1698,603,603,2301,2301,0,MATCH,PASS
16,3,3,22,32,2,1698,1698,801,801,2499,2499,0,MATCH,PASS
16,3,3,22,32,3,1698,1698,999,999,2697,2697,0,MATCH,PASS
16,3,3,23,32,1,1776,1776,630,630,2406,2406,0,MATCH,PASS
16,3,3,23,32,2,1776,1776,837,837,2613,2613,0,MATCH,PASS
16,3,3,23,32,3,1776,1776,1044,1044,2820,2820,0,MATCH,PASS
16,3,3,24,32,1,1854,1854,657,657,2511,2511,0,MATCH,PASS
16,3,3,24,32,2,1854,1854,873,873,2727,2727,0,MATCH,PASS
16,3,3,24,32,3,1854,1854,1089,1089,2943,2943,0,MATCH,PASS
17,1,1,4,8,1,126,126,13,13,139,139,0,MATCH,PASS
17,1,1,5,8,1,158,158,16,16,174,174,0,MATCH,PASS
17,1,1,6,8,1,190,190,19,19,209,209,0,MATCH,PASS
17,1,1,7,8,1,222,222,22,22,244,244,0,MATCH,PASS
17,1,1,8,8,1,254,254,25,25,279,279,0,MATCH,PASS
17,1,1,9,8,1,286,286,28,28,314,314,0,MATCH,PASS
17,1,1,10,8,1,318,318,31,31,349,349,0,MATCH,PASS
17,1,1,11,8,1,350,350,34,34,384,384,0,MATCH,PASS
17,1,1,12,8,1,382,382,37,37,419,419,0,MATCH,PASS
17,1,1,13,8,1,414,414,40,40,454,454,0,MATCH,PASS
17,1,1,14,8,1,446,446,43,43,489,489,0,MATCH,PASS
17,1,1,15,8,1,478,478,46,46,524,524,0,MATCH,PASS
17,1,1,16,8,1,510,510,49,49,559,559,0,MATCH,PASS
17,1,1,17,8,1,542,542,52,52,594,594,0,MATCH,PASS
17,1,1,18,8,1,574,574,55,55,629,629,0,MATCH,PASS
17,1,1,19,8,1,606,606,58,58,664,664,0,MATCH,PASS
17,1,1,20,8,1,638,638,61,61,699,699,0,MATCH,PASS
17,1,1,21,8,1,670,670,64,64,734,734,0,MATCH,PASS
17,1,1,22,8,1,702,702,67,67,769,769,0,MATCH,PASS
17,1,1,23,8,1,734,734,70,70,804,804,0,MATCH,PASS
17,1,1,24,8,1,766,766,73,73,839,839,0,MATCH,PASS
17,1,2,4,8,1,186,186,21,21,207,207,0,MATCH,PASS
17,1,2,4,8,2,186,186,26,26,212,212,0,MATCH,PASS
17,1,2,5,8,1,234,234,25,25,259,259,0,MATCH,PASS
17,1,2,5,8,2,234,234,31,31,265,265,0,MATCH,PASS
17,1,2,6,8,1,282,282,29,29,311,311,0,MATCH,PASS
17,1,2,6,8,2,282,282,36,36,318,318,0,MATCH,PASS
17,1,2,7,8,1,330,330,33,33,363,363,0,MATCH,PASS
17,1,2,7,8,2,330,330,41,41,371,371,0,MATCH,PASS
17,1,2,8,8,1,378,378,37,37,415,415,0,MATCH,PASS
17,1,2,8,8,2,378,378,46,46,424,424,0,MATCH,PASS
17,1,2,9,8,1,426,426,41,41,467,467,0,MATCH,PASS
17,1,2,9,8,2,426,426,51,51,477,477,0,MATCH,PASS
17,1,2,10,8,1,474,474,45,45,519,519,0,MATCH,PASS
17,1,2,10,8,2,474,474,56,56,530,530,0,MATCH,PASS
17,1,2,11,8,1,522,522,49,49,571,571,0,MATCH,PASS
17,1,2,11,8,2,522,522,61,61,583,583,0,MATCH,PASS
17,1,2,12,8,1,570,570,53,53,623,623,0,MATCH,PASS
17,1,2,12,8,2,570,570,66,66,636,636,0,MATCH,PASS
17,1,2,13,8,1,618,618,57,57,675,675,0,MATCH,PASS
17,1,2,13,8,2,618,618,71,71,689,689,0,MATCH,PASS
17,1,2,14,8,1,666,666,61,61,727,727,0,MATCH,PASS
17,1,2,14,8,2,666,666,76,76,742,742,0,MATCH,PASS
17,1,2,15,8,1,714,714,65,65,779,779,0,MATCH,PASS
17,1,2,15,8,2,714,714,81,81,795,795,0,MATCH,PASS
17,1,2,16,16,1,762,762,69,69,831,831,0,MATCH,PASS
17,1,2,16,16,2,762,762,86,86,848,848,0,MATCH,PASS
17,1,2,17,16,1,810,810,73,73,883,883,0,MATCH,PASS
17,1,2,17,16,2,810,810,91,91,901,901,0,MATCH,PASS
17,1,2,18,16,1,858,858,77,77,935,935,0,MATCH,PASS
17,1,2,18,16,2,858,858,96,96,954,954,0,MATCH,PASS
17,1,2,19,16,1,906,906,81,81,987,987,0,MATCH,PASS
17,1,2,19,16,2,906,906,101,101,1007,1007,0,MATCH,PASS
17,1,2,20,16,1,954,954,85,85,1039,1039,0,MATCH,PASS
17,1,2,20,16,2,954,954,106,106,1060,1060,0,MATCH,PASS
17,1,2,21,16,1,1002,1002,89,89,1091,1091,0,MATCH,PASS
17,1,2,21,16,2,1002,1002,111,111,1113,1113,0,MATCH,PASS
17,1,2,22,16,1,1050,1050,93,93,1143,1143,0,MATCH,PASS
17,1,2,22,16,2,1050,1050,116,116,1166,1166,0,MATCH,PASS
17,1,2,23,16,1,1098,1098,97,97,1195,1195,0,MATCH,PASS
17,1,2,23,16,2,1098,1098,121,121,1219,1219,0,MATCH,PASS
17,1,2,24,16,1,1146,1146,101,101,1247,1247,0,MATCH,PASS
17,1,2,24,16,2,1146,1146,126,126,1272,1272,0,MATCH,PASS
17,1,3,4,16,1,244,244,31,31,275,275,0,MATCH,PASS
17,1,3,4,16,2,244,244,37,37,281,281,0,MATCH,PASS
17,1,3,4,16,3,244,244,43,43,287,287,0,MATCH,PASS
17,1,3,5,16,1,308,308,36,36,344,344,0,MATCH,PASS
17,1,3,5,16,2,308,308,43,43,351,351,0,MATCH,PASS
17,1,3,5,16,3,308,308,50,50,358,358,0,MATCH,PASS
17,1,3,6,16,1,372,372,41,41,413,413,0,MATCH,PASS
17,1,3,6,16,2,372,372,49,49,421,421,0,MATCH,PASS
17,1,3,6,16,3,372,372,57,57,429,429,0,MATCH,PASS
17,1,3,7,16,1,436,436,46,46,482,482,0,MATCH,PASS
17,1,3,7,16,2,436,436,55,55,491,491,0,MATCH,PASS
17,1,3,7,16,3,436,436,64,64,500,500,0,MATCH,PASS
17,1,3,8,32,1,500,500,51,51,551,551,0,MATCH,PASS
17,1,3,8,32,2,500,500,61,61,561,561,0,MATCH,PASS
17,1,3,8,32,3,500,500,71,71,571,571,0,MATCH,PASS
17,1,3,9,32,1,564,564,56,56,620,620,0,MATCH,PASS
17,1,3,9,32,2,564,564,67,67,631,631,0,MATCH,PASS
17,1,3,9,32,3,564,564,78,78,642,642,0,MATCH,PASS
17,1,3,10,32,1,628,628,61,61,689,689,0,MATCH,PASS
17,1,3,10,32,2,628,628,73,73,701,701,0,MATCH,PASS
17,1,3,10,32,3,628,628,85,85,713,713,0,MATCH,PASS
17,1,3,11,32,1,692,692,66,66,758,758,0,MATCH,PASS
17,1,3,11,32,2,692,692,79,79,771,771,0,MATCH,PASS
17,1,3,11,32,3,692,692,92,92,784,784,0,MATCH,PASS
17,1,3,12,32,1,756,756,71,71,827,827,0,MATCH,PASS
17,1,3,12,32,2,756,756,85,85,841,841,0,MATCH,PASS
17,1,3,12,32,3,756,756,99,99,855,855,0,MATCH,PASS
17,1,3,13,32,1,820,820,76,76,896,896,0,MATCH,PASS
17,1,3,13,32,2,820,820,91,91,911,911,0,MATCH,PASS
17,1,3,13,32,3,820,820,106,106,926,926,0,MATCH,PASS
17,1,3,14,32,1,884,884,81,81,965,965,0,MATCH,PASS
17,1,3,14,32,2,884,884,97,97,981,981,0,MATCH,PASS
17,1,3,14,32,3,884,884,113,113,997,997,0,MATCH,PASS
17,1,3,15,32,1,948,948,86,86,1034,1034,0,MATCH,PASS
17,1,3,15,32,2,948,948,103,103,1051,1051,0,MATCH,PASS
17,1,3,15,32,3,948,948,120,120,1068,1068,0,MATCH,PASS
17,1,3,16,32,1,1012,1012,91,91,1103,1103,0,MATCH,PASS
17,1,3,16,32,2,1012,1012,109,109,1121,1121,0,MATCH,PASS
17,1,3,16,32,3,1012,1012,127,127,1139,1139,0,MATCH,PASS
17,1,3,17,32,1,1076,1076,96,96,1172,1172,0,MATCH,PASS
17,1,3,17,32,2,1076,1076,115,115,1191,1191,0,MATCH,PASS
17,1,3,17,32,3,1076,1076,134,134,1210,1210,0,MATCH,PASS
17,1,3,18,32,1,1140,1140,101,101,1241,1241,0,MATCH,PASS
17,1,3,18,32,2,1140,1140,121,121,1261,1261,0,MATCH,PASS
17,1,3,18,32,3,1140,1140,141,141,1281,1281,0,MATCH,PASS
17,1,3,19,32,1,1204,1204,106,106,1310,1310,0,MATCH,PASS
17,1,3,19,32,2,1204,1204,127,127,1331,1331,0,MATCH,PASS
17,1,3,19,32,3,1204,1204,148,148,1352,1352,0,MATCH,PASS
17,1,3,20,32,1,1268,1268,111,111,1379,1379,0,MATCH,PASS
17,1,3,20,32,2,1268,1268,133,133,1401,1401,0,MATCH,PASS
17,1,3,20,32,3,1268,1268,155,155,1423,1423,0,MATCH,PASS
17,1,3,21,32,1,1332,1332,116,116,1448,1448,0,MATCH,PASS
17,1,3,21,32,2,1332,1332,139,139,1471,1471,0,MATCH,PASS
17,1,3,21,32,3,1332,1332,162,162,1494,1494,0,MATCH,PASS
17,1,3,22,32,1,1396,1396,121,121,1517,1517,0,MATCH,PASS
17,1,3,22,32,2,1396,1396,145,145,1541,1541,0,MATCH,PASS
17,1,3,22,32,3,1396,1396,169,169,1565,1565,0,MATCH,PASS
17,1,3,23,32,1,1460,1460,126,126,1586,1586,0,MATCH,PASS
17,1,3,23,32,2,1460,1460,151,151,1611,1611,0,MATCH,PASS
17,1,3,23,32,3,1460,1460,176,176,1636,1636,0,MATCH,PASS
17,1,3,24,32,1,1524,1524,131,131,1655,1655,0,MATCH,PASS
17,1,3,24,32,2,1524,1524,157,157,1681,1681,0,MATCH,PASS
17,1,3,24,32,3,1524,1524,183,183,1707,1707,0,MATCH,PASS
17,2,1,4,8,1,177,177,39,39,216,216,0,MATCH,PASS
17,2,1,5,8,1,222,222,49,49,271,271,0,MATCH,PASS
17,2,1,6,8,1,267,267,59,59,326,326,0,MATCH,PASS
17,2,1,7,8,1,312,312,69,69,381,381,0,MATCH,PASS
17,2,1,8,8,1,357,357,79,79,436,436,0,MATCH,PASS
17,2,1,9,8,1,402,402,89,89,491,491,0,MATCH,PASS
17,2,1,10,8,1,447,447,99,99,546,546,0,MATCH,PASS
17,2,1,11,8,1,492,492,109,109,601,601,0,MATCH,PASS
17,2,1,12,8,1,537,537,119,119,656,656,0,MATCH,PASS
17,2,1,13,8,1,582,582,129,129,711,711,0,MATCH,PASS
17,2,1,14,8,1,627,627,139,139,766,766,0,MATCH,PASS
17,2,1,15,8,1,672,672,149,149,821,821,0,MATCH,PASS
17,2,1,16,8,1,717,717,159,159,876,876,0,MATCH,PASS
17,2,1,17,8,1,762,762,169,169,931,931,0,MATCH,PASS
17,2,1,18,8,1,807,807,179,179,986,986,0,MATCH,PASS
17,2,1,19,8,1,852,852,189,189,1041,1041,0,MATCH,PASS
17,2,1,20,8,1,897,897,199,199,1096,1096,0,MATCH,PASS
17,2,1,21,8,1,942,942,209,209,1151,1151,0,MATCH,PASS
17,2,1,22,8,1,987,987,219,219,1206,1206,0,MATCH,PASS
17,2,1,23,8,1,1032,1032,229,229,1261,1261,0,MATCH,PASS
17,2,1,24,8,1,1077,1077,239,239,1316,1316,0,MATCH,PASS
17,2,2,4,8,1,232,232,52,52,284,284,0,MATCH,PASS
17,2,2,4,8,2,232,232,68,68,300,300,0,MATCH,PASS
17,2,2,5,8,1,292,292,63,64,355,356,-1,UNDER,PASS
17,2,2,5,8,2,292,292,78,84,370,376,-6,UNDER,PASS
17,2,2,6,16,1,352,352,76,76,428,428,0,MATCH,PASS
17,2,2,6,16,2,352,352,100,100,452,452,0,MATCH,PASS
17,2,2,7,16,1,412,412,88,88,500,500,0,MATCH,PASS
17,2,2,7,16,2,412,412,116,116,528,528,0,MATCH,PASS
17,2,2,8,16,1,472,472,100,100,572,572,0,MATCH,PASS
17,2,2,8,16,2,472,472,132,132,604,604,0,MATCH,PASS
17,2,2,9,16,1,532,532,112,112,644,644,0,MATCH,PASS
17,2,2,9,16,2,532,532,148,148,680,680,0,MATCH,PASS
17,2,2,10,16,1,592,592,124,124,716,716,0,MATCH,PASS
17,2,2,10,16,2,592,592,164,164,756,756,0,MATCH,PASS
17,2,2,11,16,1,652,652,136,136,788,788,0,MATCH,PASS
17,2,2,11,16,2,652,652,180,180,832,832,0,MATCH,PASS
17,2,2,12,16,1,712,712,148,148,860,860,0,MATCH,PASS
17,2,2,12,16,2,712,712,196,196,908,908,0,MATCH,PASS
17,2,2,13,16,1,772,772,160,160,932,932,0,MATCH,PASS
17,2,2,13,16,2,772,772,212,212,984,984,0,MATCH,PASS
17,2,2,14,16,1,832,832,172,172,1004,1004,0,MATCH,PASS
17,2,2,14,16,2,832,832,228,228,1060,1060,0,MATCH,PASS
17,2,2,15,16,1,892,892,184,184,1076,1076,0,MATCH,PASS
17,2,2,15,16,2,892,892,244,244,1136,1136,0,MATCH,PASS
17,2,2,16,16,1,952,952,196,196,1148,1148,0,MATCH,PASS
17,2,2,16,16,2,952,952,260,260,1212,1212,0,MATCH,PASS
17,2,2,17,16,1,1012,1012,208,208,1220,1220,0,MATCH,PASS
17,2,2,17,16,2,1012,1012,276,276,1288,1288,0,MATCH,PASS
17,2,2,18,16,1,1072,1072,220,220,1292,1292,0,MATCH,PASS
17,2,2,18,16,2,1072,1072,292,292,1364,1364,0,MATCH,PASS
17,2,2,19,16,1,1132,1132,232,232,1364,1364,0,MATCH,PASS
17,2,2,19,16,2,1132,1132,308,308,1440,1440,0,MATCH,PASS
17,2,2,20,16,1,1192,1192,244,244,1436,1436,0,MATCH,PASS
17,2,2,20,16,2,1192,1192,324,324,1516,1516,0,MATCH,PASS
17,2,2,21,16,1,1252,1252,256,256,1508,1508,0,MATCH,PASS
17,2,2,21,16,2,1252,1252,340,340,1592,1592,0,MATCH,PASS
17,2,2,22,16,1,1312,1312,268,268,1580,1580,0,MATCH,PASS
